#ZVView-data-copy:  31-Jul-2025 10:49:41
#=======================================
#
#name:   28-NI-0(D,X)29-CU-61,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  54
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         16.22         0.25       0.0228       0.0026  # 1997,S.Takacs+           ## D4045009  #dY:11.4%  
         16.23         0.86       0.0244       0.0028  # 1997,S.Takacs+           ## D4045009  #dY:11.5%  
         16.55         0.78       0.0231       0.0026  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         16.87         0.71       0.0223       0.0026  # 1997,S.Takacs+           ## D4045009  #dY:11.7%  
         17.19         0.65       0.0221       0.0025  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
          17.5         0.59       0.0214       0.0024  # 1997,S.Takacs+           ## D4045009  #dY:11.2%  
         17.81         0.54       0.0213       0.0024  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         18.11         0.49       0.0206       0.0023  # 1997,S.Takacs+           ## D4045009  #dY:11.2%  
         18.41         0.44       0.0198       0.0023  # 1997,S.Takacs+           ## D4045009  #dY:11.6%  
         18.71          0.4       0.0194       0.0022  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         19.01         0.37       0.0195       0.0022  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
          19.3         0.33       0.0186       0.0021  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         19.58          0.3       0.0186       0.0021  # 1997,S.Takacs+           ## D4045009  #dY:11.3%  
         19.87         0.28       0.0187       0.0021  # 1997,S.Takacs+           ## D4045009  #dY:11.2%  
         20.15         0.25       0.0188       0.0022  # 1997,S.Takacs+           ## D4045009  #dY:11.7%  
//
#-------------------------------------------------------------------------------
